brand,product name,class,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,OS,warranty
MSI,Thin GF63 11UCX-1441IN Gaming Laptop,B,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,Windows 11 OS,2
MSI,Thin GF63 12UC-846IN Gaming Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,Bravo 15 B5ED-035IN Gaming Laptop,C,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB AMD Radeon RX6500M,15.6,Windows 11 OS,1
MSI,Thin GF63 11UC-1291IN Gaming Laptop,C,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,GF63 Thin 11UC-1294IN Gaming Laptop,C,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,1TB,Hard-Disk,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,GF63 Thin 11UC-1293IN Gaming Laptop,C,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA Geforce RTX 3050,15.6,Windows 11 OS,2
MSI,Summit B15 A11M-236IN Laptop,C,11th Gen Intel Core i7 1185G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe,15.6,Windows 10 OS,2
MSI,Katana GF66 12UCOK 2023 Gaming Laptop,C,12th Gen Intel Core i5 12450H ,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,Prestige 14 Evo B12M-472IN Laptop,C,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,14,Windows 11 OS,2
MSI,Prestige 13 Evo A12M-085IN Laptop,C,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,13.3,Windows 11 OS,2
MSI,Bravo 15 C7UDXK-093IN Gaming Laptop,C,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,Bravo 15 B7ED-011IN Gaming Laptop,C,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,4GB AMD Radeon RX6550M,15.6,Windows 11 OS,1
MSI,Bravo 15 C7UDXK-092IN Gaming Laptop,C,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,Katana 15 B12UDXK-1017IN Gaming Laptop,C,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",8GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,Katana 15 B12UDXK-1019IN Gaming Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,Cyborg 15 A12UCX-264IN Gaming Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB Nvidia GeForce RTX 2050,15.6,Windows 11 OS,2
MSI,Prestige 13 Evo B12M-085IN Laptop,C,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,13.3,Windows 11 OS,2
MSI,GF75 Thin 10SCXR-007IN Laptop,C,10th Gen Intel Core i7 10750H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,17.3,Windows 10  OS,1
MSI,Bravo 15 C7VEK-089IN Gaming Laptop,C,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,6GB Nvidia GeForce RTX 4050,15.6,Windows 11 OS,1
MSI,Creator Pro M16 A12UIS-634IN Gaming Laptop,C,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,1TB,SSD,4GB NVIDIA GeForce RTX A1000,16,Windows 11 OS,2
MSI,Creator M16 A12UD-633IN Laptop,C,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050 Ti,16,Windows 11 OS,2
MSI,Katana 15 B12UDXK-1004IN Gaming Laptop,C,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,Thin GF63 12VF-268IN Laptop,C,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,1TB,Hard-Disk,8GB NVIDIA GeForce RTX 4060,15.6,Windows 11 OS,2
MSI,Katana 15 B13UDXK-1482IN Gaming Laptop,C,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,Windows 11 OS,2
MSI,Cyborg 15 A12VE-051IN Gaming Laptop,D,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,Windows 11 OS,2
MSI,Thin GF63 12VF-663IN Gaming Laptop,D,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,Windows 11 OS,2
MSI,Bravo 15 C7VEK-088IN Gaming Laptop,D,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB Nvidia GeForce RTX 4050,15.6,Windows 11 OS,1
MSI,Bravo 17 C7VEK-035IN Gaming Laptop,D,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB Nvidia GeForce RTX 4050,17.3,Windows 11 OS,2
MSI,Katana 17 B12VFK-668IN Gaming Laptop,D,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",8GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17.3,Windows 11 OS,2
MSI,Sword 15 A12VF-401IN Gaming Laptop,D,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,Windows 11 OS,2
MSI,Bravo 17 C7VFK-034IN Gaming Laptop,D,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB Nvidia GeForce RTX 4060,17.3,Windows 11 OS,3
MSI,Bravo 15 C7VFK-087IN Gaming Laptop,D,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB Nvidia GeForce RTX 4060,15.6,Windows 11 OS,2
MSI,Cyborg 15 A12VF-049IN Gaming Laptop,D,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,Windows 11 OS,2
MSI,Pulse 17 B13VGK-666IN Gaming Laptop,D,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",8GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17.3,Windows 11 OS,2
MSI,Creator M16 B13VE-1271IN Laptop,D,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,16,Windows 11 OS,2
MSI,Katana 15 B12VGK-1295IN Gaming Laptop,D,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,15.6,Windows 11 OS,2
MSI,Pulse 15 B13VGK-1296IN Gaming Laptop,D,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,15.6,Windows 11 OS,2
MSI,Stealth 15 A13VF-074IN Gaming Laptop,D,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,Windows 11 OS,2
MSI,Pulse 17 B13VGK-652IN Gaming Laptop,D,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,17.3,Windows 11 OS,2
Ninkear,A16 Gaming Laptop,C,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",32GB,DDR5,2TB,SSD,AMD Radeon 680M,16,Windows 11 OS,1
Primebook,4G Android Laptop,A,MediaTek MTK8788,Octa Core,4GB,LPDDR4,64GB,Hard-Disk,ARM Mali G72,11.6,Android 11 OS,1
Razer,Blade 14 2023 Gaming Laptop,D,7th Gen Amd Ryzen 9 7940HS,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,14,Windows 11 OS,3
Realme,Book Slim Laptop,A,11th Gen Intel Core i3 1115G4 ,"Dual Core, 4 Threads",8GB,LPDDR4x,256GB,SSD,Intel UHD Graphics,14,Windows 10 OS,2
Realme,Book Prime Laptop,B,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",16GB,LPDDR4X,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,1
Realme,Book Prime CloudPro002 Laptop,B,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,LPDDR4X,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,1
Samsung,Galaxy Book2 NP550XED-KA1IN 15 Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR4,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Samsung,Galaxy Book2 NP550XED-KA2IN Laptop,B,12th Gen Intel Core i5 1235U ,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Samsung,Galaxy Book2 15 Laptop,B,12th Gen Intel Core i5 1235U ,"10 Cores, 12 Threads",8GB,LPDDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Samsung,Galaxy Book2 15 Laptop,C,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,15.6,Windows 11 OS,1
Samsung,Galaxy Book 3 NP750XFG-KB1IN Laptop,C,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Samsung,Galaxy Book 3 Laptop,C,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,1
Samsung,Galaxy Book 3  NP750XFG-KB2IN Laptop,C,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,2
Samsung,Galaxy Book2 Pro 13 Laptop,C,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,Windows 11 OS,1
Samsung,Galaxy Book 3 NP750XFG-KA2IN Laptop,C,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Samsung,Galaxy Book2 15 Laptop,C,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Samsung,Galaxy Book2 Laptop,C,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR4x,512GB,SSD,4GB Intel Arc A350M Graphics,15.6,Windows 11 OS,1
Samsung,Galaxy Book 3 NP750XFG-KA3IN Laptop,C,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,3
Samsung,Galaxy Book2 Pro 13 Laptop,D,12th Gen Intel Core i7 1260P ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,Windows 11 OS,3
Samsung,Galaxy Book2 Pro 360 13 Laptop,D,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,Windows 11 OS,1
Samsung,Galaxy Book 3 360 13 NP730QFG-KA2IN Laptop,D,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,13.3,Windows 11 OS,1
Samsung,Galaxy Book 3 360 13 NP730QFG-KA1IN Laptop,D,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,13.3,Windows 11 OS,1
Samsung,Galaxy Book2 Pro 360 13 Laptop,D,12th Gen Intel Core i7 1260P ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,Windows 11 OS,3
Samsung,Galaxy Book 3 360 13 NP730QFG-KA3IN Laptop,D,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4x,1TB,SSD,Intel Iris Xe Graphics,13.3,Windows 11 OS,2
Samsung,Galaxy Book 3 360 NP750QFG-KA3IN Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR4x,1TB,SSD,Intel Iris Xe Graphics,15.6,Windows 11 OS,1
Samsung,Galaxy Book 3 Pro 14 NP940XFG-KC4IN Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,2
Samsung,Galaxy Book 3 Pro NP960XFG-KC1IN Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,16,Windows 11 OS,1
Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA2IN Laptop,D,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,16,Windows 11 OS,1
Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA1IN Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,512GB,SSD,Intel Iris Xe Graphics,16,Windows 11 OS,3
Samsung,Galaxy Book 3 Pro NP960XFG-KC2IN Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,16,Windows 11 OS,1
Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA3IN Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,Intel Iris Xe Graphics,16,Windows 11 OS,3
Samsung,Galaxy Book 3 Pro 360 NP960QFG-KA3IN Laptop,D,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,Intel Iris Xe Graphics,16,Windows 11 OS,2
Tecno,Megabook T1 Laptop,A,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,LPDDR4,512GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Tecno,Megabook T1 Laptop,B,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,LPDDR4,512GB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Tecno,Megabook T1 Laptop,B,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,LPDDR4,1TB,SSD,Intel UHD Graphics,15.6,Windows 11 OS,1
Ultimus,Pro NU14U3INC43BN-CS Laptop,A,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,128GB,SSD,Intel Integrated UHD Graphics,14.1,Windows 11 OS,1
Ultimus,Lite NU14U4INC44BN-CS Laptop,A,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD Graphics,14.1,Windows 11 OS,2
Ultimus,Neo NU14U3INT54BN Laptop,A,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8GB,DDR4,256GB,SSD,Intel Integrated Iris,14.1,Windows 11 OS,2
Ultimus,Elite NU14U3INF56BN-CS Laptop,A,10th Gen Intel Core i5 1035G4,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris,14.1,Windows 11 OS,1
Vaio,SE14 NP14V3IN033P Laptop,A,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14,Windows 10 OS,2
Walker,NU14A1 Laptop,A,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,128GB,SSD,Intel Integrated UHD Graphics,14.1,Windows 11 OS,1
Wings,Nuvobook S1 Laptop,A,11th Gen Intel Core i3 1125G4,"Quad Core, 8 Threads",8GB,LPDDR4,256GB,SSD,Intel Graphics,15.6,Windows 11 OS,2
Wings,Nuvobook V1 Laptop,A,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Graphics,15.6,Windows 11 OS,1
Wings,Nuvobook Pro Laptop,B,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,LPDDR4,512GB,SSD,Intel Graphics,14,Windows 11 OS,2
Xiaomi,Redmi Book 14 2023 Laptop,B,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,512GB,SSD,Intel Iris Xe Graphics,14,Windows 11 OS,1
Xiaomi,Mi Notebook Ultra Laptop,B,11th Gen Intel Core i5 11300H ,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 10  OS,1
Xiaomi,Mi Notebook Ultra Laptop,B,11th Gen Intel Core i5 11300H ,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 10  OS,1
Xiaomi,RedmiBook Pro 14 Laptop,B,5th Gen AMD Ryzen 5  5500U ,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14,Windows 10  OS,1
Xiaomi,RedmiBook Pro 15 Laptop,B,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,Windows 10  OS,1
Xiaomi,RedmiBook Pro 15 Laptop,B,5th Gen AMD Ryzen 7 5800H ,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,Windows 10  OS,2
Xiaomi,Notebook Pro 120G Laptop,C,12th Gen Intel Core i5 12450H ,"Octa Core, 12 Threads",16GB,LPDDR5,512GB,SSD,Intel UHD Graphics,14,Windows 11 OS,1
Xiaomi,Mi Notebook Pro X 15 Laptop,C,11th Gen Intel Core i5 11300H ,"Quad Core, 8 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,Windows 10  OS,3
Zebronics,ZEB-NBC 3S 2023 Laptop,A,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated,15.6,Windows 11 OS,1
Zebronics,ZEB-NBC 2S Laptop,A,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated UHD,15.6,Windows 11 OS,1
Zebronics,Pro Series Z ZEB-NBC 4S 2023 Laptop,A,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated,15.6,Windows 11 OS,1
Zebronics,Pro Series Z ZEB-NBC 4S Laptop,B,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Integrated,15.6,Windows 11 OS,2
